,year,province,myopia_rate_urban,myopia_rate_rural
96,2001,Fujian,0.5031401283179783,0.35519836798732324
97,2001,Gansu,0.4651272057315262,0.3178728323663538
98,2001,Guangdong,0.44330020914708457,0.24405626838648178
99,2001,Guangxi,0.42982827397491835,0.2368963161787562
100,2001,Guizhou,0.42019369632841796,0.25009837583339106
101,2001,Hainan,0.41568819560732095,0.23261975685548417
102,2001,Hebei,0.48601898625273715,0.3019422842028634
103,2001,Heilongjiang,0.4134418959016019,0.26562734800374094
104,2001,Henan,0.4547844943949052,0.3065895051258455
105,2001,Hubei,0.47980183744376986,0.3441442346752101
106,2001,Hunan,0.46828882517750586,0.3301170111480201
107,2001,Inner Mongolia,0.4527302490590419,0.2967086916845623
108,2001,Jiangsu,0.5142003519554484,0.3803582913206682
109,2001,Jiangxi,0.4708851307476353,0.33281251462353945
