province,year,age_group,myopia_rate_urban,myopia_rate_rural
Guangdong,2011,1,0.2420580237797174,0.1867336528465366
Guangdong,2012,1,0.2489636684581481,0.0898
Guangdong,2013,1,0.2602715231521353,0.2176304391015489
Guangdong,2014,1,0.4237977804131426,0.3595215092112838
Guangdong,2015,1,0.2378131118425274,0.1840413692547555
Guangdong,2016,1,0.2395772026321293,0.1909659818476727
Guangdong,2017,1,0.2505875284990643,0.1876001363430066
Guangdong,2018,1,0.0990174559243761,0.0228053176976131
Guangdong,2019,1,0.2611973748021846,0.1820012698191955
Guangdong,2020,1,0.1311999999999999,0.1272
Guangdong,2021,1,0.2393989938677706,0.1672319427029504
Guangdong,2022,1,0.2596474358960865,0.1881580646554305
Guangdong,1998,2,0.2070973880057454,0.1489367475388829
Guangdong,1999,2,0.2486106246903107,0.1494402832832651
Guangdong,2000,2,0.2517223880057455,0.193561747538883
Guangdong,2001,2,0.2506928056234461,0.1386293830569982
Guangdong,2002,2,0.4079,0.1473
Guangdong,2003,2,0.2880793683164909,0.1639299487101473
Guangdong,2004,2,0.3065966882525596,0.1619
Guangdong,2005,2,0.4888343537249031,0.4309130686919355
Guangdong,2006,2,0.2341,0.0802
Guangdong,2007,2,0.3591118839816323,0.2484949081789433
Guangdong,2008,2,0.3726377853969164,0.2676617312046883
Guangdong,2009,2,0.3754979821837158,0.2545347385978134
Guangdong,2010,2,0.5970463194440605,0.539364389844988
Guangdong,2011,2,0.4201617990090305,0.3118854483266902
Guangdong,2012,2,0.4324403332200611,0.2188499999999999
Guangdong,2013,2,0.44587187532517,0.3544749451353997
Guangdong,2014,2,0.6075258920193863,0.1105
Guangdong,2015,2,0.4266812576525542,0.3319375539532714
Guangdong,2016,2,0.4424656846522838,0.3698790730375562
Guangdong,2017,2,0.4655795464649102,0.3801773850741945
Guangdong,2018,2,0.3150054645947124,0.2577065036898716
Guangdong,2019,2,0.5497878577385439,0.492536767920482
Guangdong,2020,2,0.4418999999999999,0.3383
Guangdong,2021,2,0.4891060992094007,0.4256671622947311
Guangdong,2022,2,0.5209977756369945,0.4566621645271235
Guangdong,1998,3,0.4655627511199718,0.3849554534805282
Guangdong,1999,3,0.5109785461340727,0.3798930935264386
Guangdong,2000,3,0.4986377511199718,0.4180304534805282
Guangdong,2001,3,0.5153591235798194,0.338371230857413
Guangdong,2002,3,0.6598999999999999,0.3313
Guangdong,2003,3,0.5288587292909961,0.3281349304276056
Guangdong,2004,3,0.5444561719996828,0.3591947429289518
Guangdong,2005,3,0.5,0.3299
Guangdong,2006,3,0.4402,0.1509
Guangdong,2007,3,0.5518011057445049,0.6973
Guangdong,2008,3,0.5572146436025086,0.4795596822953988
Guangdong,2009,3,0.5584883377353844,0.4876980780493867
Guangdong,2010,3,0.670259405075389,0.5903868713301405
Guangdong,2011,3,0.7145815704709305,0.634782513115102
Guangdong,2012,3,0.5947166367625836,0.5541135349318933
Guangdong,2013,3,0.6032120806201308,0.5676890297774527
Guangdong,2014,3,0.7749480666575557,0.6953694384699859
Guangdong,2015,3,0.609989622462185,0.5688860734976441
Guangdong,2016,3,0.594498370117105,0.5433078133296547
Guangdong,2017,3,0.6173717170679636,0.5571201633344204
Guangdong,2018,3,0.6214777794324483,0.5642607400895333
Guangdong,2019,3,0.5305588936352642,0.4513476473947919
Guangdong,2020,3,0.6809999999999999,0.6598999999999999
Guangdong,2021,3,0.6371874218771543,0.5733543630866287
Guangdong,2022,3,0.6414917941350853,0.5757485724714491
Guangdong,1998,4,0.6982608017556357,0.543655429317788
Guangdong,1999,4,0.6990051232277127,0.5444154795099221
Guangdong,2000,4,0.7419608017556356,0.587355429317788
Guangdong,2001,4,0.7002644030179589,0.4729519745006348
Guangdong,2002,4,0.7090180489558687,0.4869282113708651
Guangdong,2003,4,0.7006183364156091,0.4479937003624917
Guangdong,2004,4,0.7009523079269299,0.4328971737487881
Guangdong,2005,4,0.7436400117588777,0.6122720448325369
Guangdong,2006,4,0.6265999999999999,0.2148
Guangdong,2007,4,0.699095547384103,0.4630794258169946
Guangdong,2008,4,0.6994564590166358,0.4711912535537167
Guangdong,2009,4,0.6929569530167956,0.4427661537808
Guangdong,2010,4,0.7873192217621198,0.6791886603472855
Guangdong,2011,4,0.6969572826537804,0.5264091452971444
Guangdong,2012,4,0.6979550307830652,0.5615547278479422
Guangdong,2013,4,0.6988250274425054,0.5875262385147787
Guangdong,2014,4,0.8001825897647135,0.710641952759085
Guangdong,2015,4,0.7004108355711075,0.6002718507846904
Guangdong,2016,4,0.7018444045814635,0.6418580226477875
Guangdong,2017,4,0.7202803954656533,0.6646278726158046
Guangdong,2018,4,0.7343584856056314,0.6822157087577617
Guangdong,2019,4,0.7421299603832403,0.765858568273834
Guangdong,2020,4,0.7961,0.7715000000000001
Guangdong,2021,4,0.7578356615190465,0.7190293880194107
Guangdong,2022,4,0.7650048086244898,0.7303739430969528
Guangxi,1998,1,0.1170359440825499,0.0608687863394204
Guangxi,1999,1,0.129526511633341,0.0607038446673179
Guangxi,2000,1,0.0208789161238248,-0.0016218204908694
Guangxi,2001,1,0.1302724065024009,0.0524065307635744
Guangxi,2002,1,0.1644,0.0578
Guangxi,2003,1,0.1452411103752464,0.0059
Guangxi,2004,1,0.1609771025509598,0.0565
Guangxi,2005,1,0.244978510512867,0.2075579401170424
Guangxi,2006,1,0.1007,0.0345
Guangxi,2007,1,0.2013482438003986,0.1463085175522389
Guangxi,2008,1,0.1098,0.1675499561892895
Guangxi,2009,1,0.2048596123612324,0.1549729187513714
Guangxi,2010,1,0.318778104901909,0.2664377007249542
Guangxi,2011,1,0.1967,0.1867336528465366
Guangxi,2012,1,0.2540103869556137,0.0898
Guangxi,2013,1,0.1654,0.2222721351335818
Guangxi,2014,1,0.3005977804131426,0.2363215092112838
Guangxi,2015,1,0.2237742798988077,0.1710457416558438
Guangxi,2016,1,0.2273203339337292,0.1788876667183548
Guangxi,2017,1,0.2532651590558585,0.189018203710957
Guangxi,2018,1,0.0990174559243761,0.0228053176976131
Guangxi,2019,1,0.2796973748021846,0.2005012698191955
Guangxi,2020,1,0.244283083877593,0.1730542846780938
Guangxi,2021,1,0.2422561367249134,0.1700890855600932
Guangxi,2022,1,0.2157371314356098,0.1275891261839427
Guangxi,1998,2,0.1941373880057454,0.1359767475388829
Guangxi,1999,2,0.2560694615216736,0.1424571105858241
Guangxi,2000,2,0.1744223880057455,0.116261747538883
Guangxi,2001,2,0.2566515892067621,0.1288613846977037
Guangxi,2002,2,0.4079,0.1473
Guangxi,2003,2,0.2891582938213008,0.0326
Guangxi,2004,2,0.31130536885147,0.1619
Guangxi,2005,2,0.364334353724903,0.3064130686919354
Guangxi,2006,2,0.2341,0.0802
Guangxi,2007,2,0.3606000110117305,0.2452400250175849
Guangxi,2008,2,0.3739831817964348,0.2661682625050836
Guangxi,2009,2,0.3797650444203561,0.255808369788935
Guangxi,2010,2,0.5543463194440605,0.496664389844988
Guangxi,2011,2,0.4193046233078202,0.2976173733253065
Guangxi,2012,2,0.4296802823296916,0.2188499999999999
Guangxi,2013,2,0.3448,0.3343711809077815
Guangxi,2014,2,0.3834758920193865,0.3259854467674294
Guangxi,2015,2,0.4038576266534312,0.301043953189711
Guangxi,2016,2,0.424573575871855,0.3440893127995021
Guangxi,2017,2,0.4627979805371039,0.3715700622334914
Guangxi,2018,2,0.3150054645947124,0.2577065036898716
Guangxi,2019,2,0.5981878577385439,0.5409367679204821
Guangxi,2020,2,0.4846063903844012,0.414027775678921
Guangxi,2021,2,0.4901203849236864,0.426681448009017
Guangxi,2022,2,0.5174350371700384,0.4603275606123134
Guangxi,1998,3,0.4536027511199718,0.3729954534805282
Guangxi,1999,3,0.5158123478451221,0.3707366637872807
Guangxi,2000,3,0.4603377511199718,0.3797304534805282
Guangxi,2001,3,0.5175588656014865,0.3129713052875393
Guangxi,2002,3,0.6598999999999999,0.3313
Guangxi,2003,3,0.5204133592816595,0.0242
Guangxi,2004,3,0.538463171536145,0.3410298287120736
Guangxi,2005,3,0.5534485780976802,0.4732086624053342
Guangxi,2006,3,0.4402,0.1509
Guangxi,2007,3,0.5407876154501707,0.6973
Guangxi,2008,3,0.5458422170628049,0.4850987585570715
Guangxi,2009,3,0.5537271140462374,0.5005810063526921
Guangxi,2010,3,0.6372594050753889,0.5573868713301404
Guangxi,2011,3,0.5024000000000001,0.634782513115102
Guangxi,2012,3,0.581879897498927,0.5396615429782111
Guangxi,2013,3,0.5895718124807641,0.5520879237002753
Guangxi,2014,3,0.4827480666575556,0.4031694384699859
Guangxi,2015,3,0.6008899044670406,0.5465535590337576
Guangxi,2016,3,0.5890489875904112,0.525056919989776
Guangxi,2017,3,0.61603573187342,0.5476511650622832
Guangxi,2018,3,0.6208051684374059,0.5539658478323601
Guangxi,2019,3,0.5789588936352642,0.4997476473947919
Guangxi,2020,3,0.6372613103765191,0.5658139536761329
Guangxi,2021,3,0.6408396259094656,0.5702686245038942
Guangxi,2022,3,0.7456253898218893,0.6666345727496755
Guangxi,1998,4,0.6800608017556355,0.525455429317788
Guangxi,1999,4,0.6869056962865584,0.5323863795314799
Guangxi,2000,4,0.7511608017556357,0.596555429317788
Guangxi,2001,4,0.6901763922986651,0.4375470554004276
Guangxi,2002,4,0.6872054794522282,0.4430964009720807
Guangxi,2003,4,0.6813224418960111,0.0365
Guangxi,2004,4,0.6855305470892192,0.3850912674287605
Guangxi,2005,4,0.7258400117588777,0.5944720448325369
Guangxi,2006,4,0.6265999999999999,0.2148
Guangxi,2007,4,0.6806272674403057,0.4396101455773485
Guangxi,2008,4,0.6811284914680822,0.4522000972077546
Guangxi,2009,4,0.6881013942780292,0.4378061555083843
Guangxi,2010,4,0.7473192217621197,0.6391886603472855
Guangxi,2011,4,0.6869826697724815,0.50273284699226
Guangxi,2012,4,0.6889328332463285,0.5396862657010707
Guangxi,2013,4,0.690428565467825,0.5641896661145804
Guangxi,2014,4,0.4877825897647134,0.398241952759085
Guangxi,2015,4,0.6935442071937692,0.5778646911425893
Guangxi,2016,4,0.6953612102774968,0.6215636510117823
Guangxi,2017,4,0.7040762535856417,0.6417252212421011
Guangxi,2018,4,0.726574883494243,0.6653007322617533
Guangxi,2019,4,0.7337109107717814,0.7614585682738341
Guangxi,2020,4,0.7419773838858477,0.6915174726558257
Guangxi,2021,4,0.7496670528045273,0.7035564046687737
Guangxi,2022,4,0.7222093257699006,0.669848537582683
Guizhou,1998,1,0.1239645155111213,0.0647116434822775
Guizhou,1999,1,0.131167262602786,0.0632257196673179
Guizhou,2000,1,0.0876789161238249,0.0651781795091306
Guizhou,2001,1,0.1333335711822012,0.05755929243461
Guizhou,2002,1,0.1644,0.081252005487528
Guizhou,2003,1,0.1492190187777614,0.0059
Guizhou,2004,1,0.1646489513003655,0.0852402467742021
Guizhou,2005,1,0.210878510512867,0.1734579401170425
Guizhou,2006,1,0.1697048147835274,0.0957740757027442
Guizhou,2007,1,0.2037826376331625,0.1494252446813314
Guizhou,2008,1,0.1098,0.1716061517851131
Guizhou,2009,1,0.2067882931485935,0.162354426774327
Guizhou,2010,1,0.428278104901909,0.3759377007249542
Guizhou,2011,1,0.1967,0.1867336528465366
Guizhou,2012,1,0.2433600192157265,0.1991813736569754
Guizhou,2013,1,0.1654,0.2032517724773546
Guizhou,2014,1,0.3469977804131426,0.2827215092112838
Guizhou,2015,1,0.222342818262217,0.1568127427711649
Guizhou,2016,1,0.2313954849009163,0.1595976656799801
Guizhou,2017,1,0.2438829474899206,0.1632997776661132
Guizhou,2018,1,0.0990174559243761,0.0228053176976131
Guizhou,2019,1,0.2472973748021846,0.1681012698191955
Guizhou,2020,1,0.483577293679993,0.401397221940778
Guizhou,2021,1,0.2182896790592512,0.1453972993602343
Guizhou,2022,1,0.2491914271312214,0.1793110913795416
Guizhou,1998,2,0.2356332213390788,0.1667539562824024
Guizhou,1999,2,0.2697807804573406,0.1634416759459665
Guizhou,2000,2,0.1694223880057455,0.111261747538883
Guizhou,2001,2,0.2697174841557777,0.1490737071074913
Guizhou,2002,2,0.4079,0.1800313259558574
Guizhou,2003,2,0.2990019558883203,0.0326
Guizhou,2004,2,0.3140776048641802,0.1748391178382419
Guizhou,2005,2,0.314734353724903,0.2568130686919355
Guizhou,2006,2,0.3244192132896972,0.1849542748148808
Guizhou,2007,2,0.3762684816296643,0.2727188147825961
Guizhou,2008,2,0.4009456561330256,0.3067795745631068
Guizhou,2009,2,0.4201683763932184,0.3007305474081306
Guizhou,2010,2,0.4970463194440604,0.439364389844988
Guizhou,2011,2,0.4576877937553997,0.3520469039093427
Guizhou,2012,2,0.4640363923705544,0.3594194339594406
Guizhou,2013,2,0.3448,0.3858033340133925
Guizhou,2014,2,0.4878758920193864,0.4303854467674294
Guizhou,2015,2,0.4393919259459022,0.3413424005441912
Guizhou,2016,2,0.4506035305117276,0.3584116801003505
Guizhou,2017,2,0.4741016908605551,0.3674465092868392
Guizhou,2018,2,0.3150054645947124,0.2577065036898716
Guizhou,2019,2,0.4949878577385439,0.437736767920482
Guizhou,2020,2,0.7123702508823754,0.6551670321510925
Guizhou,2021,2,0.4739698929962515,0.3905112815018345
Guizhou,2022,2,0.5241237248560987,0.4364027103991965
Guizhou,1998,3,0.5150694177866385,0.4181862112337735
Guizhou,1999,3,0.5423166889877781,0.400635708562478
Guizhou,2000,3,0.4361377511199718,0.3555304534805282
Guizhou,2001,3,0.541425187005302,0.3538144128342242
Guizhou,2002,3,0.6598999999999999,0.3792627515178873
Guizhou,2003,3,0.5583099473216356,0.0242
Guizhou,2004,3,0.5655760126542454,0.3723831644154547
Guizhou,2005,3,0.4733485780976803,0.3931086624053343
Guizhou,2006,3,0.5611522162144637,0.3810676316328342
Guizhou,2007,3,0.5941658835586985,0.6973
Guizhou,2008,3,0.5885010664999086,0.5145372353819357
Guizhou,2009,3,0.5859850773451762,0.5127580617265144
Guizhou,2010,3,0.6766594050753889,0.5967868713301404
Guizhou,2011,3,0.5024000000000001,0.634782513115102
Guizhou,2012,3,0.6153587951451737,0.5650706881114284
Guizhou,2013,3,0.6337107854089833,0.5741611801176913
Guizhou,2014,3,0.6527480666575557,0.5731694384699859
Guizhou,2015,3,0.6355376985823505,0.5566381760384985
Guizhou,2016,3,0.6270401006820016,0.5445945890099642
Guizhou,2017,3,0.6479797537368621,0.5556449836758567
Guizhou,2018,3,0.6430822376900891,0.5573351019353793
Guizhou,2019,3,0.4757588936352642,0.3965476473947918
Guizhou,2020,3,0.8098810590308059,0.7307432891797531
Guizhou,2021,3,0.6426912052078347,0.5686675843064346
Guizhou,2022,3,0.6465493660163946,0.5740945107293259
Guizhou,1998,4,0.7173880648985855,0.5634466183324951
Guizhou,1999,4,0.7136360092603792,0.5595787072658901
Guizhou,2000,4,0.6265608017556356,0.4719554293177879
Guizhou,2001,4,0.7211098744048793,0.5055281244754275
Guizhou,2002,4,0.7214824523257702,0.5099445273541702
Guizhou,2003,4,0.7167146697891562,0.0365
Guizhou,2004,4,0.7142943173814102,0.4654542028181749
Guizhou,2005,4,0.5281400117588777,0.396772044832537
Guizhou,2006,4,0.7197502455434022,0.4593442293050604
Guizhou,2007,4,0.7327442389105461,0.5433798188470094
Guizhou,2008,4,0.7390376104824703,0.5614248222445443
Guizhou,2009,4,0.7482181739579815,0.561235862950517
Guizhou,2010,4,0.7300192217621196,0.6218886603472854
Guizhou,2011,4,0.761128877543852,0.622120318111784
Guizhou,2012,4,0.7652614165393749,0.6309654952749497
Guizhou,2013,4,0.7795607644697357,0.6655633697025101
Guizhou,2014,4,0.7315825897647135,0.642041952759085
Guizhou,2015,4,0.7743974149421872,0.6702568514660454
Guizhou,2016,4,0.7692754741929319,0.6884982646463563
Guizhou,2017,4,0.7746870125660782,0.704044875438306
Guizhou,2018,4,0.7800696926915855,0.7124480919878456
Guizhou,2019,4,0.778720202792359,0.669658568273834
Guizhou,2020,4,0.7715497503086388,0.7199432754252424
Guizhou,2021,4,0.773327230389946,0.7268567345420969
Guizhou,2022,4,0.7776420115673527,0.7369822483378325
Hainan,1998,1,0.1179020155111213,0.0613491434822775
Hainan,1999,1,0.1296437081311585,0.0608978350519333
Hainan,2000,1,0.0853789161238249,0.0628781795091306
Hainan,2001,1,0.1304424712068342,0.052640747203167
Hainan,2002,1,0.1507272905198172,0.0751329740968568
Hainan,2003,1,0.14543053458489,0.0059
Hainan,2004,1,0.1611519524914076,0.0782247623915613
Hainan,2005,1,0.191678510512867,0.1542579401170425
Hainan,2006,1,0.1592649526729003,0.0829041483616835
Hainan,2007,1,0.2014588980655242,0.1464643539086935
Hainan,2008,1,0.2093489487325255,0.0092
Hainan,2009,1,0.2049434680476394,0.1552804815856612
Hainan,2010,1,0.224078104901909,0.1717377007249542
Hainan,2011,1,0.1967,0.1944949627113262
Hainan,2012,1,0.2535262793310734,0.208981723516478
Hainan,2013,1,0.1654,0.2212710634148329
Hainan,2014,1,0.2177977804131426,0.1535215092112838
Hainan,2015,1,0.2236947542523304,0.1702550194955839
Hainan,2016,1,0.2275055680686013,0.1780108484893378
Hainan,2017,1,0.252889870593221,0.1879894666691633
Hainan,2018,1,0.2402702506259625,0.1752563680251414
Hainan,2019,1,0.2682973748021846,0.1891012698191955
Hainan,2020,1,0.483577293679993,0.401397221940778
Hainan,2021,1,0.2407582331208095,0.168545848922602
Hainan,2022,1,0.2709604138454653,0.1992717511067484
Hainan,1998,2,0.2000653641962217,0.1403734916451
Hainan,1999,2,0.2570488414456499,0.1440713079212197
Hainan,2000,2,0.1680223880057455,0.1098617475388829
Hainan,2001,2,0.2573774722594852,0.1297801266254213
Hainan,2002,2,0.28846189612016,0.1570327320876259
Hainan,2003,2,0.289627039634016,0.0326
Hainan,2004,2,0.3114373800901705,0.1568871428974871
Hainan,2005,2,0.259634353724903,0.2017130686919355
Hainan,2006,2,0.3086293551938545,0.1564351724392811
Hainan,2007,2,0.3614246673600428,0.2466139645058354
Hainan,2008,2,0.3754022593930975,0.0445
Hainan,2009,2,0.3818915355768225,0.2579475211041348
Hainan,2010,2,0.3504463194440604,0.292764389844988
Hainan,2011,2,0.4210493128736193,0.3002092557340701
Hainan,2012,2,0.4312419236951852,0.3199428153597949
Hainan,2013,2,0.3448,0.3370781363343925
Hainan,2014,2,0.3734758920193864,0.3159854467674294
Hainan,2015,2,0.4058317543919018,0.3032827558205154
Hainan,2016,2,0.4257567556282129,0.3447403294949952
Hainan,2017,2,0.4632501289500419,0.3714051201156254
Hainan,2018,2,0.4632795356647066,0.3851671264865441
Hainan,2019,2,0.4526378577385438,0.3953867679204819
Hainan,2020,2,0.7123702508823754,0.6551670321510925
Hainan,2021,2,0.4891109791782217,0.424420812602318
Hainan,2022,2,0.5301141478049346,0.4633288034406379
Hainan,1998,3,0.4623837035009241,0.3794512760167061
Hainan,1999,3,0.5177055150695976,0.3730365903084497
Hainan,2000,3,0.4073377511199718,0.3267304534805282
Hainan,2001,3,0.5188847723461429,0.3150134606648736
Hainan,2002,3,0.5282704097548553,0.3228674099311228
Hainan,2003,3,0.5222179587121345,0.0242
Hainan,2004,3,0.5397542592084354,0.3423362176997145
Hainan,2005,3,0.5481485780976803,0.4679086624053343
Hainan,2006,3,0.5223031707008292,0.3474762501684798
Hainan,2007,3,0.5435969979821985,0.436650595162846
Hainan,2008,3,0.5476969496470268,0.4864368711400198
Hainan,2009,3,0.5551296341896695,0.5011345088696839
Hainan,2010,3,0.4303594050753889,0.3504868713301404
Hainan,2011,3,0.5024000000000001,0.529288262153606
Hainan,2012,3,0.5836419447434663,0.5409988664062751
Hainan,2013,3,0.5918949163190914,0.5532496740380339
Hainan,2014,3,0.4971480666575556,0.4175694384699858
Hainan,2015,3,0.6031997574080613,0.5472258668340737
Hainan,2016,3,0.5910485198583896,0.5260852183592596
Hainan,2017,3,0.6174877328672127,0.5480145204538093
Hainan,2018,3,0.6218177624943461,0.5541189957461339
Hainan,2019,3,0.5584588936352642,0.4792476473947919
Hainan,2020,3,0.8098810590308059,0.7307432891797531
Hainan,2021,3,0.6409553496156137,0.5701685594915529
Hainan,2022,3,0.645139943704175,0.5742018605969179
Hainan,1998,4,0.6853932679189142,0.5308827420341747
Hainan,1999,4,0.689335724738724,0.5348584093255172
Hainan,2000,4,0.5823608017556356,0.427755429317788
Hainan,2001,4,0.6922386244390795,0.4413237814601499
Hainan,2002,4,0.6890095306560987,0.4461349521712666
Hainan,2003,4,0.6830077860813989,0.0365
Hainan,2004,4,0.6869002504364664,0.3889180738758754
Hainan,2005,4,0.6811400117588777,0.5497720448325369
Hainan,2006,4,0.6814033966396742,0.3346554266793312
Hainan,2007,4,0.6833702659387393,0.4447986292408316
Hainan,2008,4,0.6841763398372604,0.0824
Hainan,2009,4,0.691265435313816,0.4443024559000754
Hainan,2010,4,0.4861192217621197,0.3779886603472855
Hainan,2011,4,0.6908851017604484,0.5090163981038137
Hainan,2012,4,0.6929501271038571,0.5444904356786434
Hainan,2013,4,0.6951197338363467,0.5695251241981557
Hainan,2014,4,0.5870825897647134,0.4975419527590849
Hainan,2015,4,0.6989344210436637,0.5840241684974863
Hainan,2016,4,0.7002888278718591,0.625086525413602
Hainan,2017,4,0.708489426021919,0.6448412039519114
Hainan,2018,4,0.729918309069077,0.6676581002480579
Hainan,2019,4,0.7363585161847566,0.6600585682738339
Hainan,2020,4,0.7438256567872721,0.6932940853289143
Hainan,2021,4,0.7511458139036159,0.7050126752858563
Hainan,2022,4,0.7560802857128517,0.7149966025359283
Hebei,1998,1,0.1935026107492166,0.1274057564212319
Hebei,1999,1,0.1935026107492166,0.1274057564212319
Hebei,2000,1,0.2272789161238249,0.2047781795091306
Hebei,2001,1,0.1935026107492166,0.1129406483610559
Hebei,2002,1,0.2039467488619552,0.1318747867613045
Hebei,2003,1,0.1941898320583208,0.0059
Hebei,2004,1,0.1949629887487905,0.1300247885284966
Hebei,2005,1,0.193978510512867,0.1565579401170425
Hebei,2006,1,0.1998660946628509,0.1254180023138838
Hebei,2007,1,0.2308545118025187,0.1607685897654444
Hebei,2008,1,0.239827377380985,0.0092
Hebei,2009,1,0.2375499381898286,0.1553615022249813
Hebei,2010,1,0.3447781049019089,0.1231
Hebei,2011,1,0.2652396985827274,0.1885396957738101
Hebei,2012,1,0.2626130923507354,0.1963497344415197
Hebei,2013,1,0.1654,0.2023065916463624
Hebei,2014,1,0.2235977804131426,0.1593215092112838
Hebei,2015,1,0.2746497951251515,0.2115032149574935
Hebei,2016,1,0.2927682895534012,0.2301612152041127
Hebei,2017,1,0.3033244051499298,0.2377103148780353
Hebei,2018,1,0.2978236590581473,0.2284900977265356
Hebei,2019,1,0.2868473748021846,0.2076512698191956
Hebei,2020,1,0.483577293679993,0.401397221940778
Hebei,2021,1,0.3142669318,0.2560468305214086
Hebei,2022,1,0.307332906830727,0.2545369364602635
Hebei,1998,2,0.2656723880057455,0.1945293980311063
Hebei,1999,2,0.2656723880057455,0.1945293980311063
Hebei,2000,2,0.2887223880057455,0.2305617475388829
Hebei,2001,2,0.2656723880057455,0.1790609125980911
Hebei,2002,2,0.3089503794355349,0.2233533615244479
Hebei,2003,2,0.3077128256875127,0.0326
Hebei,2004,2,0.3176046933773402,0.2353204215467674
Hebei,2005,2,0.362534353724903,0.3046130686919355
Hebei,2006,2,0.3470291065113588,0.2416347180342456
Hebei,2007,2,0.4023487521011348,0.3031097648603975
Hebei,2008,2,0.4337502789230261,0.0445
Hebei,2009,2,0.4397331341166136,0.3156847550081486
Hebei,2010,2,0.5478463194440605,0.2267
Hebei,2011,2,0.4952242420373202,0.3810270116146612
Hebei,2012,2,0.5043883435316155,0.4182679102558477
Hebei,2013,2,0.3448,0.458141002410395
Hebei,2014,2,0.3656758920193865,0.3081854467674295
Hebei,2015,2,0.5423019289573872,0.4989536814480747
Hebei,2016,2,0.5662504138806881,0.5362348783964395
Hebei,2017,2,0.4215,0.5419197570135935
Hebei,2018,2,0.5920114463091546,0.5423518109694481
Hebei,2019,2,0.5808878577385439,0.5236367679204821
Hebei,2020,2,0.7123702508823754,0.6551670321510925
Hebei,2021,2,0.6329184633611226,0.565839124181189
Hebei,2022,2,0.619993131140389,0.5490170554049969
Hebei,1998,3,0.5363127511199719,0.3924182720883169
Hebei,1999,3,0.5363127511199719,0.3924182720883169
Hebei,2000,3,0.4781377511199718,0.3975304534805283
Hebei,2001,3,0.5363127511199719,0.3655299475042717
Hebei,2002,3,0.5608154578643991,0.4032399382462931
Hebei,2003,3,0.5638681266357701,0.0242
Hebei,2004,3,0.5703517444041935,0.4069439811574829
Hebei,2005,3,0.5871485780976803,0.5069086624053343
Hebei,2006,3,0.5840588426107554,0.4219833400122833
Hebei,2007,3,0.6111297666509369,0.4919252842681764
Hebei,2008,3,0.6207245954148766,0.5131706100458499
Hebei,2009,3,0.6271498664392672,0.5058253170108735
Hebei,2010,3,0.700959405075389,0.3653
Hebei,2011,3,0.6505572833600267,0.5679833461665179
Hebei,2012,3,0.6561071911617147,0.580163954193333
Hebei,2013,3,0.6789646823052862,0.6071905022272397
Hebei,2014,3,0.5461480666575557,0.4665694384699859
Hebei,2015,3,0.699621696059693,0.6373351603090645
Hebei,2016,3,0.6929250861652944,0.6397418866236864
Hebei,2017,3,0.710051773664505,0.6455013587380473
Hebei,2018,3,0.7103153777812594,0.638146040523797
Hebei,2019,3,0.6368088936352642,0.5575976473947919
Hebei,2020,3,0.8098810590308059,0.7307432891797531
Hebei,2021,3,0.7026045261778251,0.6268893762059763
Hebei,2022,3,0.6863705713620646,0.611252330161861
Hebei,1998,4,0.7474358017556356,0.557141571988341
Hebei,1999,4,0.7474358017556357,0.557141571988341
Hebei,2000,4,0.7353608017556357,0.580755429317788
Hebei,2001,4,0.7474358017556356,0.5170922202969301
Hebei,2002,4,0.752768104256446,0.5359758609661527
Hebei,2003,4,0.7541011798816487,0.0365
Hebei,2004,4,0.7557675244131521,0.5244592240864326
Hebei,2005,4,0.7127400117588777,0.581372044832537
Hebei,2006,4,0.7560872972472856,0.4891778582058709
Hebei,2007,4,0.7594297776897494,0.5608030876200717
Hebei,2008,4,0.767677238755272,0.0824
Hebei,2009,4,0.7781867759347335,0.5792382445731592
Hebei,2010,4,0.6327192217621196,0.731
Hebei,2011,4,0.7970195331513079,0.6366103004634484
Hebei,2012,4,0.8064887785034976,0.6789188032477302
Hebei,2013,4,0.8164684177000293,0.7090642168015853
Hebei,2014,4,0.5770825897647134,0.4875419527590849
Hebei,2015,4,0.8280138757980038,0.7222426784861748
Hebei,2016,4,0.8234398203101053,0.7425309870836563
Hebei,2017,4,0.8190618221406508,0.747857337000544
Hebei,2018,4,0.8192128802346351,0.7516454138488358
Hebei,2019,4,0.8166983100736727,0.755258568273834
Hebei,2020,4,0.8112382747592702,0.7590690593224095
Hebei,2021,4,0.8086304256321433,0.762806300096365
Hebei,2022,4,0.8056474278425341,0.7676349569585331
Heilongjiang,1998,1,0.1574026107492165,0.0913057564212319
Heilongjiang,1999,1,0.1607151243110815,0.0990470819412724
Heilongjiang,2000,1,0.1184789161238249,0.0959781795091306
Heilongjiang,2001,1,0.165370738725693,0.0969282920997279
Heilongjiang,2002,1,0.1850302747245874,0.1232912556707964
Heilongjiang,2003,1,0.1783996892165879,0.0059
Heilongjiang,2004,1,0.1904183334197154,0.1365516298012506
Heilongjiang,2005,1,0.0853785105128669,0.0479579401170423
Heilongjiang,2006,1,0.201320986582262,0.1362573623390273
Heilongjiang,2007,1,0.2384494204892057,0.1802384959899719
Heilongjiang,2008,1,0.2479112857427933,0.0092
Heilongjiang,2009,1,0.2380023555708541,0.1769682868134575
Heilongjiang,2010,1,0.350178104901909,0.2978377007249542
Heilongjiang,2011,1,0.2731747912558475,0.2129692330884975
Heilongjiang,2012,1,0.2750851095036909,0.2308209145769561
