,year,province,myopia_rate_urban,myopia_rate_rural
0,1998,Anhui,0.4970497147423492,0.27032595798122705
1,1998,Beijing,0.5060714135467234,0.29297616246592956
2,1998,Chongqing,0.43807379299793336,0.2443870087686894
3,1998,Fujian,0.5016180253422964,0.29381013540691514
4,1998,Gansu,0.4617910225903536,0.3400651655046618
5,1998,Guangdong,0.43091470412930377,0.289534576583959
6,1998,Guangxi,0.39127848930140424,0.29661400777041935
7,1998,Guizhou,0.40138473954478926,0.30335771332539685
8,1998,Hainan,0.3830346236471326,0.29357340894617556
9,1998,Hebei,0.48601898625273715,0.33780200887663586
10,1998,Heilongjiang,0.4076875729335073,0.28609547468993873
11,1998,Henan,0.45900210611285125,0.37162407392787083
12,1998,Hubei,0.47813853451720256,0.3597953358601262
13,1998,Hunan,0.4577751138638612,0.3585301850548551
14,1998,Inner Mongolia,0.4489355447472278,0.32725130661053264
15,1998,Jiangsu,0.515951444277636,0.39992181805461796
16,1998,Jiangxi,0.46677787060869613,0.3585200347788468
17,1998,Jilin,0.38783136609406355,0.29514101958848277
18,1998,Liaoning,0.41418384515804724,0.28333440972129376
19,1998,Ningxia,0.4462200519706693,0.3590798621992134
20,1998,Qinghai,0.4301107474262429,0.34585744280934905
21,1998,Shaanxi,0.4590335711113849,0.36168583621344574
22,1998,Shandong,0.473029347096287,0.3358889724233142
23,1998,Shanghai,0.5490490598091092,0.4199327650351408
24,1998,Shanxi,0.4443881734756774,0.32275218066463535
25,1998,Sichuan,0.45604980206834733,0.3275622817851712
26,1998,Tianjin,0.4932302880585809,0.32348952713139395
27,1998,Tibet,0.4569524447083638,0.36800896914022846
28,1998,Xinjiang,0.447231718557254,0.36169442722801404
29,1998,Yunnan,0.42582742679461844,0.3142522000355352
30,1998,Zhejiang,0.5289439912669212,0.4010853141300441
31,1999,Anhui,0.4945451890928728,0.37955408984079375
32,1999,Beijing,0.5118271276987921,0.33109612397180826
33,1999,Chongqing,0.45665022769877134,0.2962838729441554
34,1999,Fujian,0.5099779481851056,0.3562173128044048
35,1999,Gansu,0.47409206340723437,0.32732851317568984
36,1999,Guangdong,0.458247136810432,0.28539427162658854
37,1999,Guangxi,0.42811967416556684,0.2951937255174
38,1999,Guizhou,0.4180886656504358,0.29301059900991727
39,1999,Hainan,0.41431564520356884,0.2897803821160814
40,1999,Hebei,0.48601898625273715,0.33780200887663586
41,1999,Heilongjiang,0.4101181398632738,0.2936679985671916
42,1999,Henan,0.4561260325022536,0.3563120389948964
43,1999,Hubei,0.47858277659786963,0.36205173349579917
44,1999,Hunan,0.467695483935997,0.3499270444961365
45,1999,Inner Mongolia,0.45122901996708253,0.33015060114589667
46,1999,Jiangsu,0.5149709426983824,0.3987947580151006
47,1999,Jiangxi,0.4714919236491721,0.3497576554232598
48,1999,Jilin,0.40148560963625196,0.29761882996140127
49,1999,Liaoning,0.42255671373980624,0.292572948031256
50,1999,Ningxia,0.4532363136706268,0.3461363382542031
51,1999,Qinghai,0.44045547347158037,0.3398161505741419
52,1999,Shaanxi,0.46550224931749207,0.3509471457507468
53,1999,Shandong,0.47302934709628713,0.3358889724233142
54,1999,Shanghai,0.54807904124445,0.41893531672976
55,1999,Shanxi,0.44432560991902337,0.32387228236140403
56,1999,Sichuan,0.46569130934709907,0.31187275426318123
57,1999,Tianjin,0.49323028805858093,0.32348952713139395
58,1999,Tibet,0.453869762697901,0.35703048833324447
59,1999,Xinjiang,0.4538856444502087,0.3530082639177076
60,1999,Yunnan,0.44098534256350724,0.3041127402274479
61,1999,Zhejiang,0.5280409673218743,0.40007028599588335
62,2000,Anhui,0.48709590185544543,0.3986156602719284
63,2000,Beijing,0.5147966346534929,0.2656772606183101
64,2000,Chongqing,0.4459766630555011,0.3522925768208946
65,2000,Fujian,0.5444217128395248,0.45303655907973683
66,2000,Gansu,0.5048039166980427,0.4080624369942171
67,2000,Guangdong,0.4485120281103222,0.33246344157347113
68,2000,Guangxi,0.39139764483562717,0.2991950628338497
69,2000,Guizhou,0.3327511791232164,0.2587706712480801
70,2000,Hainan,0.3251515019192419,0.25133640798223605
71,2000,Hebei,0.4783081360918482,0.3780171196797518
72,2000,Heilongjiang,0.3682066641192142,0.29190933085099774
73,2000,Henan,0.4484504434969748,0.37175367976135654
74,2000,Hubei,0.47341355108927546,0.3809775271994533
75,2000,Hunan,0.43909938379529034,0.3499437467522172
76,2000,Inner Mongolia,0.40327907878347763,0.32923185714187675
77,2000,Jiangsu,0.5374419428508287,0.4461472291790444
78,2000,Jiangxi,0.45826157324101907,0.3779729294485214
79,2000,Jilin,0.35659149359791864,0.27881139597085464
80,2000,Liaoning,0.3955260595862509,0.30016257026539
81,2000,Ningxia,0.392698629118996,0.318220321024554
82,2000,Qinghai,0.41362780562268886,0.334996013362598
83,2000,Shaanxi,0.44914032540206555,0.3611415009622405
84,2000,Shandong,0.5326376439428663,0.44525335525333914
85,2000,Shanghai,0.5331913993597522,0.43117209734579265
86,2000,Shanxi,0.4387771671639617,0.3594459066850424
87,2000,Sichuan,0.5075687073422672,0.41533372415802017
88,2000,Tianjin,0.43516770146954065,0.3221277123919449
89,2000,Tibet,0.40815013320224114,0.33129934915175274
90,2000,Xinjiang,0.4535242508022625,0.37337946281368495
91,2000,Yunnan,0.5013049039106405,0.4069052949274855
92,2000,Zhejiang,0.5569740930927832,0.452536110385301
93,2001,Anhui,0.49339818269294666,0.37897756457444404
94,2001,Beijing,0.50817827353862,0.31571798944241913
95,2001,Chongqing,0.44788134566300064,0.28466025189192945
